ts_ms,p[0],p[1],p[2],v[0],v[1],v[2],q[0],q[1],q[2],q[3],b_acc[0],b_acc[1],b_acc[2],b_gyro[0],b_gyro[1],b_gyro[2],b_baro,yaw_rad,heading_meas_rad,heading_innovation_rad,heading_gate_threshold,gps_vel_chi2,gps_vel_chi2_threshold,timestamp_us,mode,flags,heading_update_result,gps_vel_accepted
48361,-43.7797,8.22374,70.3041,-15.6096,5.74496,44.5126,-0.912281,-0.117181,0.330002,-0.212393,-0.00378574,-0.000570033,0.000509565,-0.00078304,-0.004306,0.00642185,292.962,0.421406,0,0,0,0,0,47756090,2,0,0,0
48362,-43.7799,8.22384,70.2935,-15.6113,5.74535,44.5093,-0.912258,-0.117148,0.330066,-0.212408,-0.00378574,-0.000570033,0.000509565,-0.00078304,-0.004306,0.00642185,292.961,0.421488,0,0,0,0,0,47756090,2,0,0,0
48365,0,6.77738e-41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48369,-43.7799,8.22384,70.2935,-15.6113,5.74535,44.5093,-0.912258,-0.117148,0.330066,-0.212408,-0.00378574,-0.000570033,0.000509565,-0.00078304,-0.004306,0.00642185,292.961,0.421488,0,0,0,0,0,47756090,2,0,0,0
48371,-43.7799,8.22384,70.2935,-15.6113,5.74535,44.5093,-0.912258,-0.117148,0.330066,-0.212408,-0.00378574,-0.000570033,0.000509565,-0.00078304,-0.004306,0.00642185,292.961,0.421488,0,0,0,0,0,47756090,2,0,0,0
48372,-43.7799,8.22384,70.2935,-15.6113,5.74535,44.5093,-0.912258,-0.117148,0.330066,-0.212408,-0.00378574,-0.000570033,0.000509565,-0.00078304,-0.004306,0.00642185,292.961,0.421488,0,0,0,0,0,47756090,2,0,0,0
48373,-43.7799,8.22384,70.2935,-15.6113,5.74535,44.5093,-0.912258,-0.117148,0.330066,-0.212408,-0.00378574,-0.000570033,0.000509565,-0.00078304,-0.004306,0.00642185,292.961,0.421488,0,0,0,0,0,47756090,2,0,0,0
48373,-43.7799,8.22384,70.2935,-15.6113,5.74535,44.5093,-0.912258,-0.117148,0.330066,-0.212408,-0.00378574,-0.000570033,0.000509565,-0.00078304,-0.004306,0.00642185,292.961,0.421488,0,0,0,0,0,47756090,2,0,0,0
48374,-43.7799,8.22384,70.2935,-15.6113,5.74535,44.5093,-0.912258,-0.117148,0.330066,-0.212408,-0.00378574,-0.000570033,0.000509565,-0.00078304,-0.004306,0.00642185,292.961,0.421488,0,0,0,0,0,47756090,2,0,0,0
48374,-43.7799,8.22384,70.2935,-15.6113,5.74535,44.5093,-0.912258,-0.117148,0.330066,-0.212408,-0.00378574,-0.000570033,0.000509565,-0.00078304,-0.004306,0.00642185,292.961,0.421488,0,0,0,0,0,47756090,2,0,0,0
48375,-43.7799,8.22384,70.2935,-15.6113,5.74535,44.5093,-0.912258,-0.117148,0.330066,-0.212408,-0.00378574,-0.000570033,0.000509565,-0.00078304,-0.004306,0.00642185,292.961,0.421488,0,0,0,0,0,47756090,2,0,0,0
48375,-43.7799,8.22384,70.2935,-15.6113,5.74535,44.5093,-0.912258,-0.117148,0.330066,-0.212408,-0.00378574,-0.000570033,0.000509565,-0.00078304,-0.004306,0.00642185,292.961,0.421488,0,0,0,0,0,47756090,2,0,0,0
48376,-43.7799,8.22384,70.2935,-15.6113,5.74535,44.5093,-0.912258,-0.117148,0.330066,-0.212408,-0.00378574,-0.000570033,0.000509565,-0.00078304,-0.004306,0.00642185,292.961,0.421488,0,0,0,0,0,47756090,2,0,0,0
48376,-43.7799,8.22384,70.2935,-15.6113,5.74535,44.5093,-0.912258,-0.117148,0.330066,-0.212408,-0.00378574,-0.000570033,0.000509565,-0.00078304,-0.004306,0.00642185,292.961,0.421488,0,0,0,0,0,47756090,2,0,0,0
48377,-43.7799,8.22384,70.2935,-15.6113,5.74535,44.5093,-0.912258,-0.117148,0.330066,-0.212408,-0.00378574,-0.000570033,0.000509565,-0.00078304,-0.004306,0.00642185,292.961,0.421488,0,0,0,0,0,47756090,2,0,0,0
48377,-43.7799,8.22384,70.2935,-15.6113,5.74535,44.5093,-0.912258,-0.117148,0.330066,-0.212408,-0.00378574,-0.000570033,0.000509565,-0.00078304,-0.004306,0.00642185,292.961,0.421488,0,0,0,0,0,47756090,2,0,0,0
48378,-43.7799,8.22384,70.2935,-15.6113,5.74535,44.5093,-0.912258,-0.117148,0.330066,-0.212408,-0.00378574,-0.000570033,0.000509565,-0.00078304,-0.004306,0.00642185,292.961,0.421488,0,0,0,0,0,47756090,2,0,0,0
48378,-43.7799,8.22384,70.2935,-15.6113,5.74535,44.5093,-0.912258,-0.117148,0.330066,-0.212408,-0.00378574,-0.000570033,0.000509565,-0.00078304,-0.004306,0.00642185,292.961,0.421488,0,0,0,0,0,47756090,2,0,0,0
48379,-43.7799,8.22384,70.2935,-15.6113,5.74535,44.5093,-0.912258,-0.117148,0.330066,-0.212408,-0.00378574,-0.000570033,0.000509565,-0.00078304,-0.004306,0.00642185,292.961,0.421488,0,0,0,0,0,47756090,2,0,0,0
48379,-43.7799,8.22384,70.2935,-15.6113,5.74535,44.5093,-0.912258,-0.117148,0.330066,-0.212408,-0.00378574,-0.000570033,0.000509565,-0.00078304,-0.004306,0.00642185,292.961,0.421488,0,0,0,0,0,47756090,2,0,0,0
48380,-43.7799,8.22384,70.2935,-15.6113,5.74535,44.5093,-0.912258,-0.117148,0.330066,-0.212408,-0.00378574,-0.000570033,0.000509565,-0.00078304,-0.004306,0.00642185,292.961,0.421488,0,0,0,0,0,47756090,2,0,0,0
48380,-43.7799,8.22384,70.2935,-15.6113,5.74535,44.5093,-0.912258,-0.117148,0.330066,-0.212408,-0.00378574,-0.000570033,0.000509565,-0.00078304,-0.004306,0.00642185,292.961,0.421488,0,0,0,0,0,47756090,2,0,0,0
48380,-43.7799,8.22384,70.2935,-15.6113,5.74535,44.5093,-0.912258,-0.117148,0.330066,-0.212408,-0.00378574,-0.000570033,0.000509565,-0.00078304,-0.004306,0.00642185,292.961,0.421488,0,0,0,0,0,47756090,2,0,0,0
48381,0,6.77962e-41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48381,-43.7799,8.22384,70.2935,-15.6113,5.74535,44.5093,-0.912258,-0.117148,0.330066,-0.212408,-0.00378574,-0.000570033,0.000509565,-0.00078304,-0.004306,0.00642185,292.961,0.421488,0,0,0,0,0,47756090,2,0,0,0
48382,-43.7799,8.22384,70.2935,-15.6113,5.74535,44.5093,-0.912258,-0.117148,0.330066,-0.212408,-0.00378574,-0.000570033,0.000509565,-0.00078304,-0.004306,0.00642185,292.961,0.421488,0,0,0,0,0,47756090,2,0,0,0
48382,-43.7799,8.22384,70.2935,-15.6113,5.74535,44.5093,-0.912258,-0.117148,0.330066,-0.212408,-0.00378574,-0.000570033,0.000509565,-0.00078304,-0.004306,0.00642185,292.961,0.421488,0,0,0,0,0,47756090,2,0,0,0
48382,-43.7799,8.22384,70.2935,-15.6113,5.74535,44.5093,-0.912258,-0.117148,0.330066,-0.212408,-0.00378574,-0.000570033,0.000509565,-0.00078304,-0.004306,0.00642185,292.961,0.421488,0,0,0,0,0,47756090,2,0,0,0
48383,-43.7799,8.22384,70.2935,-15.6113,5.74535,44.5093,-0.912258,-0.117148,0.330066,-0.212408,-0.00378574,-0.000570033,0.000509565,-0.00078304,-0.004306,0.00642185,292.961,0.421488,0,0,0,0,0,47756090,2,0,0,0
48383,-43.7799,8.22384,70.2935,-15.6113,5.74535,44.5093,-0.912258,-0.117148,0.330066,-0.212408,-0.00378574,-0.000570033,0.000509565,-0.00078304,-0.004306,0.00642185,292.961,0.421488,0,0,0,0,0,47756090,2,0,0,0
48384,-43.7799,8.22384,70.2935,-15.6113,5.74535,44.5093,-0.912258,-0.117148,0.330066,-0.212408,-0.00378574,-0.000570033,0.000509565,-0.00078304,-0.004306,0.00642185,292.961,0.421488,0,0,0,0,0,47756090,2,0,0,0
48384,-43.7799,8.22384,70.2935,-15.6113,5.74535,44.5093,-0.912258,-0.117148,0.330066,-0.212408,-0.00378574,-0.000570033,0.000509565,-0.00078304,-0.004306,0.00642185,292.961,0.421488,0,0,0,0,0,47756090,2,0,0,0
48384,-43.7799,8.22384,70.2935,-15.6113,5.74535,44.5093,-0.912258,-0.117148,0.330066,-0.212408,-0.00378574,-0.000570033,0.000509565,-0.00078304,-0.004306,0.00642185,292.961,0.421488,0,0,0,0,0,47756090,2,0,0,0
48385,-43.7799,8.22384,70.2935,-15.6113,5.74535,44.5093,-0.912258,-0.117148,0.330066,-0.212408,-0.00378574,-0.000570033,0.000509565,-0.00078304,-0.004306,0.00642185,292.961,0.421488,0,0,0,0,0,47756090,2,0,0,0
48385,-43.7799,8.22384,70.2935,-15.6113,5.74535,44.5093,-0.912258,-0.117148,0.330066,-0.212408,-0.00378574,-0.000570033,0.000509565,-0.00078304,-0.004306,0.00642185,292.961,0.421488,0,0,0,0,0,47756090,2,0,0,0
48386,-43.7799,8.22384,70.2935,-15.6113,5.74535,44.5093,-0.912258,-0.117148,0.330066,-0.212408,-0.00378574,-0.000570033,0.000509565,-0.00078304,-0.004306,0.00642185,292.961,0.421488,0,0,0,0,0,47756090,2,0,0,0
48386,-43.7799,8.22384,70.2935,-15.6113,5.74535,44.5093,-0.912258,-0.117148,0.330066,-0.212408,-0.00378574,-0.000570033,0.000509565,-0.00078304,-0.004306,0.00642185,292.961,0.421488,0,0,0,0,0,47756090,2,0,0,0
48387,-43.7799,8.22384,70.2935,-15.6113,5.74535,44.5093,-0.912258,-0.117148,0.330066,-0.212408,-0.00378574,-0.000570033,0.000509565,-0.00078304,-0.004306,0.00642185,292.961,0.421488,0,0,0,0,0,47756090,2,0,0,0
48387,-43.7799,8.22384,70.2935,-15.6113,5.74535,44.5093,-0.912258,-0.117148,0.330066,-0.212408,-0.00378574,-0.000570033,0.000509565,-0.00078304,-0.004306,0.00642185,292.961,0.421488,0,0,0,0,0,47756090,2,0,0,0
48387,-43.7799,8.22384,70.2935,-15.6113,5.74535,44.5093,-0.912258,-0.117148,0.330066,-0.212408,-0.00378574,-0.000570033,0.000509565,-0.00078304,-0.004306,0.00642185,292.961,0.421488,0,0,0,0,0,47756090,2,0,0,0
48388,-43.7799,8.22384,70.2935,-15.6113,5.74535,44.5093,-0.912258,-0.117148,0.330066,-0.212408,-0.00378574,-0.000570033,0.000509565,-0.00078304,-0.004306,0.00642185,292.961,0.421488,0,0,0,0,0,47756090,2,0,0,0
48388,-43.7799,8.22384,70.2935,-15.6113,5.74535,44.5093,-0.912258,-0.117148,0.330066,-0.212408,-0.00378574,-0.000570033,0.000509565,-0.00078304,-0.004306,0.00642185,292.961,0.421488,0,0,0,0,0,47756090,2,0,0,0
48389,-43.7799,8.22384,70.2935,-15.6113,5.74535,44.5093,-0.912258,-0.117148,0.330066,-0.212408,-0.00378574,-0.000570033,0.000509565,-0.00078304,-0.004306,0.00642185,292.961,0.421488,0,0,0,0,0,47756090,2,0,0,0
48389,-43.7799,8.22384,70.2935,-15.6113,5.74535,44.5093,-0.912258,-0.117148,0.330066,-0.212408,-0.00378574,-0.000570033,0.000509565,-0.00078304,-0.004306,0.00642185,292.961,0.421488,0,0,0,0,0,47756090,2,0,0,0
48389,-43.7799,8.22384,70.2935,-15.6113,5.74535,44.5093,-0.912258,-0.117148,0.330066,-0.212408,-0.00378574,-0.000570033,0.000509565,-0.00078304,-0.004306,0.00642185,292.961,0.421488,0,0,0,0,0,47756090,2,0,0,0
48390,-43.7799,8.22384,70.2935,-15.6113,5.74535,44.5093,-0.912258,-0.117148,0.330066,-0.212408,-0.00378574,-0.000570033,0.000509565,-0.00078304,-0.004306,0.00642185,292.961,0.421488,0,0,0,0,0,47756090,2,0,0,0
48390,-43.7799,8.22384,70.2935,-15.6113,5.74535,44.5093,-0.912258,-0.117148,0.330066,-0.212408,-0.00378574,-0.000570033,0.000509565,-0.00078304,-0.004306,0.00642185,292.961,0.421488,0,0,0,0,0,47756090,2,0,0,0
48391,-43.7799,8.22384,70.2935,-15.6113,5.74535,44.5093,-0.912258,-0.117148,0.330066,-0.212408,-0.00378574,-0.000570033,0.000509565,-0.00078304,-0.004306,0.00642185,292.961,0.421488,0,0,0,0,0,47756090,2,0,0,0
48391,-43.7799,8.22384,70.2935,-15.6113,5.74535,44.5093,-0.912258,-0.117148,0.330066,-0.212408,-0.00378574,-0.000570033,0.000509565,-0.00078304,-0.004306,0.00642185,292.961,0.421488,0,0,0,0,0,47756090,2,0,0,0
48392,-43.7799,8.22384,70.2935,-15.6113,5.74535,44.5093,-0.912258,-0.117148,0.330066,-0.212408,-0.00378574,-0.000570033,0.000509565,-0.00078304,-0.004306,0.00642185,292.961,0.421488,0,0,0,0,0,47756090,2,0,0,0
48392,-43.7799,8.22384,70.2935,-15.6113,5.74535,44.5093,-0.912258,-0.117148,0.330066,-0.212408,-0.00378574,-0.000570033,0.000509565,-0.00078304,-0.004306,0.00642185,292.961,0.421488,0,0,0,0,0,47756090,2,0,0,0
48392,-43.7799,8.22384,70.2935,-15.6113,5.74535,44.5093,-0.912258,-0.117148,0.330066,-0.212408,-0.00378574,-0.000570033,0.000509565,-0.00078304,-0.004306,0.00642185,292.961,0.421488,0,0,0,0,0,47756090,2,0,0,0
48393,-43.7799,8.22384,70.2935,-15.6113,5.74535,44.5093,-0.912258,-0.117148,0.330066,-0.212408,-0.00378574,-0.000570033,0.000509565,-0.00078304,-0.004306,0.00642185,292.961,0.421488,0,0,0,0,0,47756090,2,0,0,0
48393,-43.7799,8.22384,70.2935,-15.6113,5.74535,44.5093,-0.912258,-0.117148,0.330066,-0.212408,-0.00378574,-0.000570033,0.000509565,-0.00078304,-0.004306,0.00642185,292.961,0.421488,0,0,0,0,0,47756090,2,0,0,0
48394,-43.7799,8.22384,70.2935,-15.6113,5.74535,44.5093,-0.912258,-0.117148,0.330066,-0.212408,-0.00378574,-0.000570033,0.000509565,-0.00078304,-0.004306,0.00642185,292.961,0.421488,0,0,0,0,0,47756090,2,0,0,0
48394,-43.7799,8.22384,70.2935,-15.6113,5.74535,44.5093,-0.912258,-0.117148,0.330066,-0.212408,-0.00378574,-0.000570033,0.000509565,-0.00078304,-0.004306,0.00642185,292.961,0.421488,0,0,0,0,0,47756090,2,0,0,0
48395,-43.7799,8.22384,70.2935,-15.6113,5.74535,44.5093,-0.912258,-0.117148,0.330066,-0.212408,-0.00378574,-0.000570033,0.000509565,-0.00078304,-0.004306,0.00642185,292.961,0.421488,0,0,0,0,0,47756090,2,0,0,0
48395,-43.7799,8.22384,70.2935,-15.6113,5.74535,44.5093,-0.912258,-0.117148,0.330066,-0.212408,-0.00378574,-0.000570033,0.000509565,-0.00078304,-0.004306,0.00642185,292.961,0.421488,0,0,0,0,0,47756090,2,0,0,0
48395,-43.7799,8.22384,70.2935,-15.6113,5.74535,44.5093,-0.912258,-0.117148,0.330066,-0.212408,-0.00378574,-0.000570033,0.000509565,-0.00078304,-0.004306,0.00642185,292.961,0.421488,0,0,0,0,0,47756090,2,0,0,0
48396,-43.7799,8.22384,70.2935,-15.6113,5.74535,44.5093,-0.912258,-0.117148,0.330066,-0.212408,-0.00378574,-0.000570033,0.000509565,-0.00078304,-0.004306,0.00642185,292.961,0.421488,0,0,0,0,0,47756090,2,0,0,0
48396,-43.7799,8.22384,70.2935,-15.6113,5.74535,44.5093,-0.912258,-0.117148,0.330066,-0.212408,-0.00378574,-0.000570033,0.000509565,-0.00078304,-0.004306,0.00642185,292.961,0.421488,0,0,0,0,0,47756090,2,0,0,0
48397,-43.7799,8.22384,70.2935,-15.6113,5.74535,44.5093,-0.912258,-0.117148,0.330066,-0.212408,-0.00378574,-0.000570033,0.000509565,-0.00078304,-0.004306,0.00642185,292.961,0.421488,0,0,0,0,0,47756090,2,0,0,0
48397,0,6.78186e-41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48397,-43.7799,8.22384,70.2935,-15.6113,5.74535,44.5093,-0.912258,-0.117148,0.330066,-0.212408,-0.00378574,-0.000570033,0.000509565,-0.00078304,-0.004306,0.00642185,292.961,0.421488,0,0,0,0,0,47756090,2,0,0,0
48398,-43.7799,8.22384,70.2935,-15.6113,5.74535,44.5093,-0.912258,-0.117148,0.330066,-0.212408,-0.00378574,-0.000570033,0.000509565,-0.00078304,-0.004306,0.00642185,292.961,0.421488,0,0,0,0,0,47756090,2,0,0,0
48398,-43.7799,8.22384,70.2935,-15.6113,5.74535,44.5093,-0.912258,-0.117148,0.330066,-0.212408,-0.00378574,-0.000570033,0.000509565,-0.00078304,-0.004306,0.00642185,292.961,0.421488,0,0,0,0,0,47756090,2,0,0,0
48399,-43.7799,8.22384,70.2935,-15.6113,5.74535,44.5093,-0.912258,-0.117148,0.330066,-0.212408,-0.00378574,-0.000570033,0.000509565,-0.00078304,-0.004306,0.00642185,292.961,0.421488,0,0,0,0,0,47756090,2,0,0,0
48399,-43.7799,8.22384,70.2935,-15.6113,5.74535,44.5093,-0.912258,-0.117148,0.330066,-0.212408,-0.00378574,-0.000570033,0.000509565,-0.00078304,-0.004306,0.00642185,292.961,0.421488,0,0,0,0,0,47756090,2,0,0,0
48399,-43.7799,8.22384,70.2935,-15.6113,5.74535,44.5093,-0.912258,-0.117148,0.330066,-0.212408,-0.00378574,-0.000570033,0.000509565,-0.00078304,-0.004306,0.00642185,292.961,0.421488,0,0,0,0,0,47756090,2,0,0,0
48400,-43.7799,8.22384,70.2935,-15.6113,5.74535,44.5093,-0.912258,-0.117148,0.330066,-0.212408,-0.00378574,-0.000570033,0.000509565,-0.00078304,-0.004306,0.00642185,292.961,0.421488,0,0,0,0,0,47756090,2,0,0,0
48400,-43.7799,8.22384,70.2935,-15.6113,5.74535,44.5093,-0.912258,-0.117148,0.330066,-0.212408,-0.00378574,-0.000570033,0.000509565,-0.00078304,-0.004306,0.00642185,292.961,0.421488,0,0,0,0,0,47756090,2,0,0,0
48401,-43.7799,8.22384,70.2935,-15.6113,5.74535,44.5093,-0.912258,-0.117148,0.330066,-0.212408,-0.00378574,-0.000570033,0.000509565,-0.00078304,-0.004306,0.00642185,292.961,0.421488,0,0,0,0,0,47756090,2,0,0,0
48401,-43.7799,8.22384,70.2935,-15.6113,5.74535,44.5093,-0.912258,-0.117148,0.330066,-0.212408,-0.00378574,-0.000570033,0.000509565,-0.00078304,-0.004306,0.00642185,292.961,0.421488,0,0,0,0,0,47756090,2,0,0,0
48401,-43.7799,8.22384,70.2935,-15.6113,5.74535,44.5093,-0.912258,-0.117148,0.330066,-0.212408,-0.00378574,-0.000570033,0.000509565,-0.00078304,-0.004306,0.00642185,292.961,0.421488,0,0,0,0,0,47756090,2,0,0,0
48402,-43.7799,8.22384,70.2935,-15.6113,5.74535,44.5093,-0.912258,-0.117148,0.330066,-0.212408,-0.00378574,-0.000570033,0.000509565,-0.00078304,-0.004306,0.00642185,292.961,0.421488,0,0,0,0,0,47756090,2,0,0,0
48402,-43.7799,8.22384,70.2935,-15.6113,5.74535,44.5093,-0.912258,-0.117148,0.330066,-0.212408,-0.00378574,-0.000570033,0.000509565,-0.00078304,-0.004306,0.00642185,292.961,0.421488,0,0,0,0,0,47756090,2,0,0,0
48403,-43.7799,8.22384,70.2935,-15.6113,5.74535,44.5093,-0.912258,-0.117148,0.330066,-0.212408,-0.00378574,-0.000570033,0.000509565,-0.00078304,-0.004306,0.00642185,292.961,0.421488,0,0,0,0,0,47756090,2,0,0,0
48403,-43.7799,8.22384,70.2935,-15.6113,5.74535,44.5093,-0.912258,-0.117148,0.330066,-0.212408,-0.00378574,-0.000570033,0.000509565,-0.00078304,-0.004306,0.00642185,292.961,0.421488,0,0,0,0,0,47756090,2,0,0,0
48404,-43.7799,8.22384,70.2935,-15.6113,5.74535,44.5093,-0.912258,-0.117148,0.330066,-0.212408,-0.00378574,-0.000570033,0.000509565,-0.00078304,-0.004306,0.00642185,292.961,0.421488,0,0,0,0,0,47756090,2,0,0,0
48404,-43.7799,8.22384,70.2935,-15.6113,5.74535,44.5093,-0.912258,-0.117148,0.330066,-0.212408,-0.00378574,-0.000570033,0.000509565,-0.00078304,-0.004306,0.00642185,292.961,0.421488,0,0,0,0,0,47756090,2,0,0,0
48405,-43.7799,8.22384,70.2935,-15.6113,5.74535,44.5093,-0.912258,-0.117148,0.330066,-0.212408,-0.00378574,-0.000570033,0.000509565,-0.00078304,-0.004306,0.00642185,292.961,0.421488,0,0,0,0,0,47756090,2,0,0,0
48405,-43.7799,8.22384,70.2935,-15.6113,5.74535,44.5093,-0.912258,-0.117148,0.330066,-0.212408,-0.00378574,-0.000570033,0.000509565,-0.00078304,-0.004306,0.00642185,292.961,0.421488,0,0,0,0,0,47756090,2,0,0,0
48406,-43.7799,8.22384,70.2935,-15.6113,5.74535,44.5093,-0.912258,-0.117148,0.330066,-0.212408,-0.00378574,-0.000570033,0.000509565,-0.00078304,-0.004306,0.00642185,292.961,0.421488,0,0,0,0,0,47756090,2,0,0,0
48406,-43.7799,8.22384,70.2935,-15.6113,5.74535,44.5093,-0.912258,-0.117148,0.330066,-0.212408,-0.00378574,-0.000570033,0.000509565,-0.00078304,-0.004306,0.00642185,292.961,0.421488,0,0,0,0,0,47756090,2,0,0,0
48407,-43.7799,8.22384,70.2935,-15.6113,5.74535,44.5093,-0.912258,-0.117148,0.330066,-0.212408,-0.00378574,-0.000570033,0.000509565,-0.00078304,-0.004306,0.00642185,292.961,0.421488,0,0,0,0,0,47756090,2,0,0,0
48407,-43.7799,8.22384,70.2935,-15.6113,5.74535,44.5093,-0.912258,-0.117148,0.330066,-0.212408,-0.00378574,-0.000570033,0.000509565,-0.00078304,-0.004306,0.00642185,292.961,0.421488,0,0,0,0,0,47756090,2,0,0,0
48407,-43.7799,8.22384,70.2935,-15.6113,5.74535,44.5093,-0.912258,-0.117148,0.330066,-0.212408,-0.00378574,-0.000570033,0.000509565,-0.00078304,-0.004306,0.00642185,292.961,0.421488,0,0,0,0,0,47756090,2,0,0,0
48408,-43.7799,8.22384,70.2935,-15.6113,5.74535,44.5093,-0.912258,-0.117148,0.330066,-0.212408,-0.00378574,-0.000570033,0.000509565,-0.00078304,-0.004306,0.00642185,292.961,0.421488,0,0,0,0,0,47756090,2,0,0,0
48408,-43.7799,8.22384,70.2935,-15.6113,5.74535,44.5093,-0.912258,-0.117148,0.330066,-0.212408,-0.00378574,-0.000570033,0.000509565,-0.00078304,-0.004306,0.00642185,292.961,0.421488,0,0,0,0,0,47756090,2,0,0,0
48409,-43.7799,8.22384,70.2935,-15.6113,5.74535,44.5093,-0.912258,-0.117148,0.330066,-0.212408,-0.00378574,-0.000570033,0.000509565,-0.00078304,-0.004306,0.00642185,292.961,0.421488,0,0,0,0,0,47756090,2,0,0,0
48409,-43.7799,8.22384,70.2935,-15.6113,5.74535,44.5093,-0.912258,-0.117148,0.330066,-0.212408,-0.00378574,-0.000570033,0.000509565,-0.00078304,-0.004306,0.00642185,292.961,0.421488,0,0,0,0,0,47756090,2,0,0,0
48410,-43.7799,8.22384,70.2935,-15.6113,5.74535,44.5093,-0.912258,-0.117148,0.330066,-0.212408,-0.00378574,-0.000570033,0.000509565,-0.00078304,-0.004306,0.00642185,292.961,0.421488,0,0,0,0,0,47756090,2,0,0,0
48410,-43.7799,8.22384,70.2935,-15.6113,5.74535,44.5093,-0.912258,-0.117148,0.330066,-0.212408,-0.00378574,-0.000570033,0.000509565,-0.00078304,-0.004306,0.00642185,292.961,0.421488,0,0,0,0,0,47756090,2,0,0,0
48411,-43.7799,8.22384,70.2935,-15.6113,5.74535,44.5093,-0.912258,-0.117148,0.330066,-0.212408,-0.00378574,-0.000570033,0.000509565,-0.00078304,-0.004306,0.00642185,292.961,0.421488,0,0,0,0,0,47756090,2,0,0,0
48411,-43.7799,8.22384,70.2935,-15.6113,5.74535,44.5093,-0.912258,-0.117148,0.330066,-0.212408,-0.00378574,-0.000570033,0.000509565,-0.00078304,-0.004306,0.00642185,292.961,0.421488,0,0,0,0,0,47756090,2,0,0,0
48412,-43.7799,8.22384,70.2935,-15.6113,5.74535,44.5093,-0.912258,-0.117148,0.330066,-0.212408,-0.00378574,-0.000570033,0.000509565,-0.00078304,-0.004306,0.00642185,292.961,0.421488,0,0,0,0,0,47756090,2,0,0,0
48412,-43.7799,8.22384,70.2935,-15.6113,5.74535,44.5093,-0.912258,-0.117148,0.330066,-0.212408,-0.00378574,-0.000570033,0.000509565,-0.00078304,-0.004306,0.00642185,292.961,0.421488,0,0,0,0,0,47756090,2,0,0,0
48413,-43.7799,8.22384,70.2935,-15.6113,5.74535,44.5093,-0.912258,-0.117148,0.330066,-0.212408,-0.00378574,-0.000570033,0.000509565,-0.00078304,-0.004306,0.00642185,292.961,0.421488,0,0,0,0,0,47756090,2,0,0,0
48413,0,6.78411e-41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48413,-43.7799,8.22384,70.2935,-15.6113,5.74535,44.5093,-0.912258,-0.117148,0.330066,-0.212408,-0.00378574,-0.000570033,0.000509565,-0.00078304,-0.004306,0.00642185,292.961,0.421488,0,0,0,0,0,47756090,2,0,0,0
48414,-43.7799,8.22384,70.2935,-15.6113,5.74535,44.5093,-0.912258,-0.117148,0.330066,-0.212408,-0.00378574,-0.000570033,0.000509565,-0.00078304,-0.004306,0.00642185,292.961,0.421488,0,0,0,0,0,47756090,2,0,0,0
48415,-43.7799,8.22384,70.2935,-15.6113,5.74535,44.5093,-0.912258,-0.117148,0.330066,-0.212408,-0.00378574,-0.000570033,0.000509565,-0.00078304,-0.004306,0.00642185,292.961,0.421488,0,0,0,0,0,47756090,2,0,0,0
48415,-43.7799,8.22384,70.2935,-15.6113,5.74535,44.5093,-0.912258,-0.117148,0.330066,-0.212408,-0.00378574,-0.000570033,0.000509565,-0.00078304,-0.004306,0.00642185,292.961,0.421488,0,0,0,0,0,47756090,2,0,0,0
48415,-43.7799,8.22384,70.2935,-15.6113,5.74535,44.5093,-0.912258,-0.117148,0.330066,-0.212408,-0.00378574,-0.000570033,0.000509565,-0.00078304,-0.004306,0.00642185,292.961,0.421488,0,0,0,0,0,47756090,2,0,0,0
48416,-43.7799,8.22384,70.2935,-15.6113,5.74535,44.5093,-0.912258,-0.117148,0.330066,-0.212408,-0.00378574,-0.000570033,0.000509565,-0.00078304,-0.004306,0.00642185,292.961,0.421488,0,0,0,0,0,47756090,2,0,0,0
48416,-43.7799,8.22384,70.2935,-15.6113,5.74535,44.5093,-0.912258,-0.117148,0.330066,-0.212408,-0.00378574,-0.000570033,0.000509565,-0.00078304,-0.004306,0.00642185,292.961,0.421488,0,0,0,0,0,47756090,2,0,0,0
48417,-43.7799,8.22384,70.2935,-15.6113,5.74535,44.5093,-0.912258,-0.117148,0.330066,-0.212408,-0.00378574,-0.000570033,0.000509565,-0.00078304,-0.004306,0.00642185,292.961,0.421488,0,0,0,0,0,47756090,2,0,0,0
48417,-43.7799,8.22384,70.2935,-15.6113,5.74535,44.5093,-0.912258,-0.117148,0.330066,-0.212408,-0.00378574,-0.000570033,0.000509565,-0.00078304,-0.004306,0.00642185,292.961,0.421488,0,0,0,0,0,47756090,2,0,0,0
48418,-43.7799,8.22384,70.2935,-15.6113,5.74535,44.5093,-0.912258,-0.117148,0.330066,-0.212408,-0.00378574,-0.000570033,0.000509565,-0.00078304,-0.004306,0.00642185,292.961,0.421488,0,0,0,0,0,47756090,2,0,0,0
