ts_ms,av_state,av_timestamp,navSensors.imu[0].accel_x,navSensors.imu[0].accel_y,navSensors.imu[0].accel_z,navSensors.imu[0].gyro_x,navSensors.imu[0].gyro_y,navSensors.imu[0].gyro_z,navSensors.imu[0].temperature,navSensors.imu[0].timestamp_us,navSensors.imu[1].accel_x,navSensors.imu[1].accel_y,navSensors.imu[1].accel_z,navSensors.imu[1].gyro_x,navSensors.imu[1].gyro_y,navSensors.imu[1].gyro_z,navSensors.imu[1].temperature,navSensors.imu[1].timestamp_us,navSensors.imu[2].accel_x,navSensors.imu[2].accel_y,navSensors.imu[2].accel_z,navSensors.imu[2].gyro_x,navSensors.imu[2].gyro_y,navSensors.imu[2].gyro_z,navSensors.imu[2].temperature,navSensors.imu[2].timestamp_us,navSensors.imu[3].accel_x,navSensors.imu[3].accel_y,navSensors.imu[3].accel_z,navSensors.imu[3].gyro_x,navSensors.imu[3].gyro_y,navSensors.imu[3].gyro_z,navSensors.imu[3].temperature,navSensors.imu[3].timestamp_us,navSensors.bmp.temperature,navSensors.bmp.pressure,navSensors.bmp_aux.temperature,navSensors.bmp_aux.pressure,navSensors.bmp_3.temperature,navSensors.bmp_3.pressure,navSensors.bmp_4.temperature,navSensors.bmp_4.pressure,navigationData.position_kalman.x,navigationData.position_kalman.y,navigationData.position_kalman.z,navigationData.speed.x,navigationData.speed.y,navigationData.speed.z,navigationData.accel.x,navigationData.accel.y,navigationData.accel.z,navigationData.attitude.x,navigationData.attitude.y,navigationData.attitude.z,navigationData.course,navigationData.altitude,navigationData.baro.temperature,navigationData.baro.pressure,event.command_updated,event.calibrated,event.dpr_eth_ready,event.dpr_eth_pressure_ok,event.dpr_lox_ready,event.dpr_lox_pressure_ok,event.prb_ready,event.trb_ready,event.ignited,event.seperated,event.chute_unreefed,event.ignition_failed,event.catastrophic_failure,event.timer_launch_delay,event.cut_off_detected,event.apogee_detected,event.touchdown_detected,event.vertical_acc_hold,event.imu_liftoff_detected
18337,INIT,18337,-0.442927,-0.179565,-9.57082,0.00612527,0.00253,0.00812264,302.025,18321299,-0.45849,-0.171185,-9.57441,-0.0113184,-0.00612527,-0.00146474,302.025,18341132,-0.459687,-0.205901,-9.66539,-0.00639159,0.00332895,0.0161121,303.962,18335995,-0.423774,-0.243011,-9.74919,-0.00506001,0.000798948,0.00359527,299.962,18322082,34.4955,98004.4,33.841,98009.4,34.508,98031.6,34.6145,98033,0,0,0,0,0,0,-0.355539,-0.241814,-9.73842,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ACC_HOLD_NOT_ELAPSED,0
18353,INIT,18353,-0.415394,-0.148441,-9.59716,0.00439422,0.0147805,-0.00759001,301.65,18337705,-0.310049,-0.141258,-9.58399,-0.0137153,-0.0141148,0.00173105,301.9,18357694,-0.526724,-0.147243,-9.65462,-0.00213053,0.00066579,-0.00226369,303.712,18352496,-0.397437,-0.0957681,-9.73722,0,0.00599211,-0.000133158,300.087,18338655,34.4955,98004.4,33.841,98009.4,34.508,98031.6,34.6145,98033,0,0,0,0,0,0,-0.292093,-0.181959,-9.75637,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ACC_HOLD_NOT_ELAPSED,0
18369,INIT,18369,-0.380678,-0.0550666,-9.59117,0,0.00479369,-0.000798948,301.9,18353799,-0.483629,-0.122104,-9.6199,-0.00692422,-0.00998685,-0.00106526,301.962,18373788,-0.426168,-0.0670376,-9.66539,-0.00253,-0.0015979,-0.00439422,303.9,18368610,-0.438139,-0.160412,-9.69532,0.000133158,-0.00106526,-0.00146474,299.962,18355201,34.4955,98004.4,33.841,98009.4,34.508,98031.6,34.6145,98033,0,0,0,0,0,0,-0.423774,-0.131681,-9.73243,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ACC_HOLD_NOT_ELAPSED,0
18385,INIT,18385,-0.462081,-0.023942,-9.57561,-0.000532632,0.00266316,0.00226369,301.962,18369892,-0.480037,-0.152032,-9.63427,-0.0125169,-0.000798948,-0.000532632,302.087,18390038,-0.573411,-0.112527,-9.64145,-0.00239685,0.00838896,0.018509,303.962,18384934,-0.466869,0.0059855,-9.663,0.00226369,0.00372843,0.0041279,300.025,18372006,34.5048,98008.3,33.841,98012.9,34.5127,98032.7,34.6284,98035.5,0,0,0,0,0,0,-0.463278,-0.0682347,-9.71926,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ACC_HOLD_NOT_ELAPSED,0
18401,INIT,18401,-0.484826,-0.0814029,-9.62589,0.00426106,-0.00759001,-0.000532632,301.775,18385674,-0.54109,-0.0323217,-9.67976,-0.00506001,0.00133158,-0.00319579,302.15,18405975,-0.490811,-0.071826,-9.63906,0.00692422,0.00466053,0.0149137,303.837,18400851,-0.407014,-0.146046,-9.75757,-0.00319579,0.00266316,0.00372843,300.025,18389131,34.5048,98008.3,33.841,98012.9,34.5127,98032.7,34.6284,98035.5,0,0,0,0,0,0,-0.463278,-0.0682347,-9.71926,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ACC_HOLD_NOT_ELAPSED,0
18417,INIT,18417,-0.435745,-0.107739,-9.58399,0.00119842,0.00652474,-0.00585895,301.712,18402439,-0.54109,-0.169988,-9.56364,-0.0122505,0.00426106,0.00426106,302.15,18422382,-0.551863,-0.169988,-9.6223,0.0057258,-0.00226369,0.00918791,303.837,18417177,-0.423774,-0.164003,-9.63307,0.00106526,-0.00319579,0.00226369,300.025,18406473,34.5048,98008.3,33.841,98012.9,34.5127,98032.7,34.6284,98035.5,0,0,0,0,0,0,-0.514753,-0.136469,-9.75757,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ACC_HOLD_NOT_ELAPSED,0
18433,INIT,18433,-0.448913,-0.113725,-9.60673,-0.00133158,-0.000133158,0.000133158,301.837,18418388,-0.40462,-0.204704,-9.59835,-0.00253,-0.00399474,0.00452737,302.025,18438007,-0.397437,-0.147243,-9.56005,0.00332895,0.00279632,0.0194411,303.9,18432588,-0.44173,-0.198719,-9.65821,0.000133158,0.00399474,-0.00399474,299.962,18422578,34.5048,98008.3,33.841,98012.9,34.5127,98032.7,34.6284,98035.5,0,0,0,0,0,0,-0.440533,-0.168791,-9.70609,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ACC_HOLD_NOT_ELAPSED,0
18449,INIT,18449,-0.463278,-0.177171,-9.61631,0.00213053,0.00426106,0.00292948,301.837,18433740,-0.472855,-0.195127,-9.6618,-0.00359527,-0.00173105,0.00386158,302.087,18453163,-0.490811,-0.197522,-9.58758,-0.0015979,0.00479369,-0.000798948,304.087,18447642,-0.401029,-0.203507,-9.68694,-0.00479369,0.00519316,-0.00452737,300.025,18437774,34.5095,98008.8,33.8644,98013.6,34.5127,98027.2,34.6284,98033.2,0,0,0,0,0,0,-0.366313,-0.20231,-9.62828,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ACC_HOLD_NOT_ELAPSED,0
18465,INIT,18465,-0.494403,-0.166397,-9.62469,-0.0015979,0.00359527,0.00878843,301.962,18450154,-0.45849,-0.181959,-9.60793,-0.0113184,-0.0111853,0.00386158,302.15,18469725,-0.484826,-0.189142,-9.61152,0.00612527,0.00199737,0.0122505,303.962,18464114,-0.430956,-0.146046,-9.64025,0.00133158,0.00612527,0.00745685,300.025,18454500,34.5095,98008.8,33.8644,98013.6,34.5127,98027.2,34.6284,98033.2,0,0,0,0,0,0,-0.413,-0.220267,-9.73004,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ACC_HOLD_NOT_ELAPSED,0
18481,INIT,18481,-0.446519,0.0023942,-9.55167,0.0098537,-0.00066579,-0.00213053,301.837,18466536,-0.56144,-0.102951,-9.51575,0.00066579,0.00266316,0.00772317,302.337,18485975,-0.520739,-0.141258,-9.65941,-0.00146474,0.00133158,-0.00838896,303.775,18480310,-0.466869,-0.0550666,-9.67018,0.000798948,-0.0041279,0.00386158,300.4,18470726,34.5095,98008.8,33.8644,98013.6,34.5127,98027.2,34.6284,98033.2,0,0,0,0,0,0,-0.451307,-0.0826,-9.72764,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ACC_HOLD_NOT_ELAPSED,0
18498,INIT,18498,-0.556652,-0.0802058,-9.60793,0.0110521,-0.00253,-0.00306264,301.65,18482417,-0.551863,-0.154426,-9.55526,-0.000932106,0.00812264,0.00186421,302.087,18501757,-0.505177,-0.0538695,-9.58399,0.00226369,0.00719053,0.00279632,303.775,18496028,-0.529119,-0.162806,-9.68933,-0.00372843,-0.00759001,-0.00852212,300.15,18486607,34.5095,98008.8,33.8644,98013.6,34.5127,98027.2,34.6284,98033.2,0,0,0,0,0,0,-0.438139,-0.0466869,-9.73482,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ACC_HOLD_NOT_ELAPSED,0
18514,INIT,18514,-0.45011,-0.0766145,-9.62589,0.000532632,0.00639159,0.00386158,301.837,18499235,-0.465672,-0.0275333,-9.58399,-0.00625843,0.00386158,0.00332895,302.275,18518475,-0.494403,-0.141258,-9.69652,-0.00066579,0.00466053,-0.00199737,303.837,18512655,-0.527921,-0.0885855,-9.69412,-0.00838896,-0.00253,-0.000399474,300.025,18503269,34.5048,98005.3,33.8691,98017,34.508,98031.6,34.6377,98035.2,0,0,0,0,0,0,-0.463278,-0.0730232,-9.72884,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ACC_HOLD_NOT_ELAPSED,0
18531,INIT,18531,-0.424971,-0.100556,-9.53012,0.00213053,-0.0015979,-0.00186421,301.837,18516522,-0.559046,-0.154426,-9.60075,-0.0111853,-0.00599211,0.00386158,302.025,18535819,-0.427365,-0.175974,-9.68933,-0.00306264,0.00945422,0.0170442,303.9,18529951,-0.391452,-0.178368,-9.70729,0.00319579,0.00266316,0.00133158,300.025,18520556,34.5048,98005.3,33.8691,98017,34.508,98031.6,34.6377,98035.2,0,0,0,0,0,0,-0.361524,-0.143652,-9.77074,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ACC_HOLD_NOT_ELAPSED,0
18547,INIT,18547,-0.445322,-0.135272,-9.63666,-0.00213053,-0.000266316,0.015979,301.775,18531746,-0.525527,-0.161609,-9.63786,-0.00878843,0.00492685,-0.00639159,302.15,18550975,-0.463278,-0.23104,-9.6223,-0.00186421,0.0041279,-0.0098537,303.9,18544871,-0.417788,-0.160412,-9.78271,-0.00958738,0.00199737,-0.00585895,299.962,18535624,34.5048,98005.3,33.8691,98017,34.508,98031.6,34.6377,98035.2,0,0,0,0,0,0,-0.355539,-0.181959,-9.59237,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ACC_HOLD_NOT_ELAPSED,0
18563,INIT,18563,-0.44173,-0.146046,-9.48343,0.000266316,-0.00625843,0.00559264,301.9,18548220,-0.499191,-0.20231,-9.6223,-0.00745685,0.000133158,-0.000399474,302.087,18567382,-0.494403,-0.158017,-9.57561,-0.00892159,-0.0057258,-0.0146474,303.837,18561377,-0.466869,-0.120907,-9.71567,-0.00359527,0.0057258,-0.00652474,300.025,18552254,34.5048,98005.3,33.8691,98017,34.508,98031.6,34.6377,98035.2,0,0,0,0,0,0,-0.32202,-0.146046,-9.71088,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ACC_HOLD_NOT_ELAPSED,0
18580,INIT,18580,-0.48722,-0.0730232,-9.56484,-0.00119842,-0.00106526,0.0066579,301.9,18564851,-0.520739,-0.132878,-9.57441,-0.00239685,0.00066579,-0.0057258,301.837,18584100,-0.409408,-0.122104,-9.55885,0.00106526,0.00332895,-0.000798948,303.9,18577881,-0.387861,-0.0826,-9.59955,-0.00186421,0.00705738,0.00346211,300.025,18568728,34.5235,98009.6,33.855,98016.7,34.5173,98030.1,34.6331,98034.8,0,0,0,0,0,0,-0.416591,-0.0909797,-9.70729,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ACC_HOLD_NOT_ELAPSED,0
18597,INIT,18597,-0.440533,-0.0766145,-9.59596,0.00213053,-0.00386158,0.00292948,302.087,18581793,-0.551863,-0.0610521,-9.62708,-0.00332895,-0.00426106,0.00506001,302.15,18600975,-0.533907,-0.0395043,-9.6223,-0.00692422,0.0141148,-0.00772317,303.962,18594723,-0.494403,-0.071826,-9.71687,0.00146474,-0.0098537,-0.0057258,300.15,18585671,34.5235,98009.6,33.855,98016.7,34.5173,98030.1,34.6331,98034.8,0,0,0,0,0,0,-0.563834,-0.0610521,-9.7851,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ACC_HOLD_NOT_ELAPSED,0
18613,INIT,18613,-0.47884,-0.129287,-9.5397,-0.00226369,0.00119842,-0.000532632,301.837,18598580,-0.618901,-0.164003,-9.56124,-0.013449,0.00186421,0.00945422,302.087,18617694,-0.469264,-0.0646434,-9.63786,0.0113184,0.00759001,0.00519316,303.9,18611581,-0.464475,-0.0826,-9.66659,-0.00878843,0.00492685,0.0110521,299.9,18602301,34.5235,98009.6,33.855,98016.7,34.5173,98030.1,34.6331,98034.8,0,0,0,0,0,0,-0.544681,-0.0849942,-9.72644,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ACC_HOLD_NOT_ELAPSED,0
18631,INIT,18631,-0.350751,-0.168791,-9.60673,0.00545948,0.00359527,0.00559264,301.65,18616148,-0.447716,-0.228646,-9.59716,-0.0165116,-0.00585895,0.00239685,302.212,18635194,-0.483629,-0.184354,-9.61033,-0.00679106,0.01012,0.0153132,303.9,18629034,-0.417788,-0.136469,-9.72166,0.00119842,0.00692422,-0.000798948,300.087,18619869,34.5235,98009.6,33.855,98016.7,34.5173,98030.1,34.6331,98034.8,0,0,0,0,0,0,-0.371101,-0.143652,-9.75278,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ACC_HOLD_NOT_ELAPSED,0
18647,INIT,18647,-0.381875,-0.0873884,-9.59237,0.00266316,0.00399474,0.00932106,301.775,18632121,-0.435745,-0.161609,-9.62589,-0.00798948,-0.000266316,0.00506001,302.087,18651288,-0.452504,-0.19393,-9.65222,0.0015979,-0.0057258,-0.00559264,303.9,18644860,-0.398635,-0.198719,-9.71926,-0.00359527,0.00119842,-0.00958738,299.962,18635842,34.5188,98005,33.8503,98009.8,34.5127,98029.7,34.6424,98033.3,0,0,0,0,0,0,-0.492008,-0.204704,-9.7863,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ACC_HOLD_NOT_ELAPSED,0
18665,INIT,18665,-0.403423,-0.180762,-9.60195,-0.00545948,0.00452737,0.00319579,301.962,18650001,-0.507571,-0.140061,-9.63906,-0.0098537,-0.00106526,0.00292948,301.962,18669100,-0.482432,-0.15682,-9.61033,-0.0057258,0.00532632,0.00346211,303.962,18662637,-0.439336,-0.161609,-9.67736,0.00386158,-0.00759001,0.0111853,300.087,18653410,34.5188,98005,33.8503,98009.8,34.5127,98029.7,34.6424,98033.3,0,0,0,0,0,0,-0.366313,-0.132878,-9.71208,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ACC_HOLD_NOT_ELAPSED,0
18683,INIT,18683,-0.422577,-0.0837971,-9.63068,-0.00705738,-0.00306264,-0.00119842,301.837,18668194,-0.634463,-0.0454898,-9.48343,-0.000399474,0.00372843,-0.0015979,302.025,18687225,-0.52433,-0.0694318,-9.59955,0.00173105,0.00266316,0.0137153,303.712,18680909,-0.413,-0.0658405,-9.73363,-0.0123837,-0.00545948,0,299.962,18671603,34.5188,98005,33.8503,98009.8,34.5127,98029.7,34.6424,98033.3,0,0,0,0,0,0,-0.481235,-0.0682347,-9.67856,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ACC_HOLD_NOT_ELAPSED,0
18701,INIT,18701,-0.438139,-0.0191536,-9.56843,0.00692422,-0.00199737,0.0041279,302.087,18686074,-0.614113,-0.0035913,-9.52054,-0.0119842,0.00066579,0.00545948,302.087,18705038,-0.605733,-0.0933739,-9.56124,0.00213053,0.000266316,0.00972054,303.837,18698534,-0.471658,-0.0814029,-9.7037,-0.00652474,-0.00545948,0,299.775,18689327,34.5188,98005,33.8503,98009.8,34.5127,98029.7,34.6424,98033.3,0,0,0,0,0,0,-0.45011,-0.122104,-9.73243,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ACC_HOLD_NOT_ELAPSED,0
18719,INIT,18719,-0.463278,-0.0873884,-9.54209,-0.00679106,0.00372843,0.000133158,302.087,18704423,-0.397437,-0.158017,-9.58519,-0.00625843,-0.00639159,0.000532632,301.962,18723475,-0.506374,-0.166397,-9.6211,-0.00652474,0.0154463,0.0158458,303.9,18716924,-0.387861,-0.136469,-9.64744,0.00186421,-0.0066579,0.00066579,299.837,18707676,34.5188,98006.2,33.8644,98014.7,34.522,98029.9,34.6424,98036.9,0,0,0,0,0,0,-0.446519,-0.198719,-9.76116,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ACC_HOLD_NOT_ELAPSED,0
18737,INIT,18737,-0.436942,-0.171185,-9.5816,0.00652474,0.00146474,0.00878843,302.025,18722616,-0.483629,-0.199916,-9.67257,-0.00812264,0.00545948,0.00292948,301.962,18741757,-0.451307,-0.186748,-9.59835,0.00319579,0.00492685,-0.00199737,303.775,18735037,-0.36751,-0.123301,-9.75278,-0.000399474,0.00492685,0.000399474,300.025,18725712,34.5188,98006.2,33.8644,98014.7,34.522,98029.9,34.6424,98036.9,0,0,0,0,0,0,-0.387861,-0.221464,-9.80785,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ACC_HOLD_NOT_ELAPSED,0
18755,INIT,18755,-0.4956,-0.171185,-9.57322,-0.000399474,0.00679106,-0.00386158,301.9,18740652,-0.549469,-0.240617,-9.54089,-0.0015979,0.00066579,0.0129163,302.025,18759725,-0.493206,-0.198719,-9.58279,-0.00346211,0.000798948,0.0082558,303.712,18753107,-0.428562,-0.213084,-9.77912,-0.00266316,-0.00226369,-0.00759001,300.025,18743905,34.5188,98006.2,33.8644,98014.7,34.522,98029.9,34.6424,98036.9,0,0,0,0,0,0,-0.430956,-0.245406,-9.73363,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ACC_HOLD_NOT_ELAPSED,0
18771,INIT,18771,-0.475249,-0.0861913,-9.54808,0.0114516,0.00306264,0.00759001,301.9,18756626,-0.518345,-0.161609,-9.61152,-0.00226369,-0.00106526,-0.00066579,301.962,18775819,-0.460884,-0.129287,-9.56005,0.00186421,0.00532632,0.00852212,303.9,18769005,-0.452504,-0.113725,-9.7456,-0.0066579,-0.00133158,-0.00279632,299.837,18759722,34.5188,98006.2,33.8644,98014.7,34.522,98029.9,34.6424,98036.9,0,0,0,0,0,0,-0.417788,-0.172383,-9.76236,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ACC_HOLD_NOT_ELAPSED,0
18787,INIT,18787,-0.448913,-0.059855,-9.61631,-0.000133158,0.00319579,0.00066579,302.087,18772911,-0.488417,-0.164003,-9.58519,-0.00772317,-0.00306264,0.0057258,301.962,18792069,-0.577003,-0.0586579,-9.65701,0.00639159,0.00639159,0.000399474,303.9,18785185,-0.460884,-0.143652,-9.76236,0.00386158,0.00066579,0.00133158,299.837,18776008,34.5235,98006.6,33.8597,98011.3,34.522,98031.1,34.6424,98032.1,0,0,0,0,0,0,-0.475249,-0.0909797,-9.77313,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ACC_HOLD_NOT_ELAPSED,0
18803,INIT,18803,-0.484826,-0.0227449,-9.60314,0.00705738,-0.00346211,0.00292948,301.962,18788416,-0.559046,-0.0562637,-9.64025,0.00066579,0.000932106,0.00146474,302.087,18807538,-0.580594,-0.129287,-9.61751,-0.00226369,0.0041279,0.02277,303.775,18800645,-0.466869,-0.104148,-9.7444,0.00705738,-0.00186421,-0.00133158,300.087,18791356,34.5235,98006.6,33.8597,98011.3,34.522,98031.1,34.6424,98032.1,0,0,0,0,0,0,-0.503979,-0.0311246,-9.68694,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ACC_HOLD_NOT_ELAPSED,0
18821,INIT,18821,-0.507571,-0.0873884,-9.61511,0.00359527,0.00705738,0.0015979,301.9,18806609,-0.517148,-0.0562637,-9.69293,-0.00133158,-0.00399474,0.00213053,302.025,18825663,-0.565032,-0.11133,-9.61871,-0.0098537,0.00319579,-0.00838896,303.9,18818756,-0.51595,-0.129287,-9.7875,0.00785633,0.00612527,-0.00399474,299.962,18809392,34.5235,98006.6,33.8597,98011.3,34.522,98031.1,34.6424,98032.1,0,0,0,0,0,0,-0.432153,-0.148441,-9.7851,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ACC_HOLD_NOT_ELAPSED,0
18839,INIT,18839,-0.402226,-0.168791,-9.56364,0.00639159,0.00639159,-0.00146474,301.837,18824958,-0.501585,-0.150835,-9.63307,-0.00998685,-0.000532632,0.00266316,302.087,18843944,-0.460884,-0.15682,-9.64145,0.00439422,-0.00719053,0.0015979,303.775,18836979,-0.342371,-0.0742203,-9.70969,-0.00466053,-0.01012,0.00226369,300.087,18827585,34.5235,98006.6,33.8597,98011.3,34.522,98031.1,34.6424,98032.1,0,0,0,0,0,0,-0.434548,-0.148441,-9.6642,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ACC_HOLD_NOT_ELAPSED,0
18855,INIT,18855,-0.45011,-0.0873884,-9.55167,-0.000932106,-0.00506001,-0.00359527,301.837,18841243,-0.45849,-0.126893,-9.6199,-0.00253,0.00732369,0.00332895,302.025,18860350,-0.520739,-0.152032,-9.62948,-0.00892159,0.00639159,0.00679106,303.9,18853344,-0.345962,-0.141258,-9.66539,0.000798948,-0.00226369,-0.000932106,299.962,18844027,34.5281,98007.1,33.8644,98013.6,34.5267,98032.8,34.6517,98035.3,0,0,0,0,0,0,-0.402226,-0.203507,-9.73363,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ACC_HOLD_NOT_ELAPSED,0
18872,INIT,18872,-0.435745,-0.0909797,-9.64025,0.000266316,0.00186421,-0.00146474,301.837,18857373,-0.484826,-0.100556,-9.59476,0.00146474,-0.00838896,0.00452737,302.025,18876288,-0.526724,-0.122104,-9.54449,-0.00279632,0.00066579,0.00998685,303.9,18869423,-0.549469,-0.180762,-9.75278,-0.00066579,-0.00292948,-0.00466053,299.962,18859844,34.5281,98007.1,33.8644,98013.6,34.5267,98032.8,34.6517,98035.3,0,0,0,0,0,0,-0.465672,-0.168791,-9.7875,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ACC_HOLD_NOT_ELAPSED,0
18888,INIT,18888,-0.452504,-0.130484,-9.50139,-0.00173105,0.00479369,0.0041279,301.9,18873659,-0.520739,-0.208296,-9.5373,-0.00559264,-0.0105195,0.00585895,302.087,18892694,-0.562637,-0.216675,-9.60673,0.000798948,0.00319579,0.00199737,303.9,18885619,-0.353145,-0.181959,-9.63187,0.00479369,-0.0123837,-0.00452737,300.087,18876130,34.5281,98007.1,33.8644,98013.6,34.5267,98032.8,34.6517,98035.3,0,0,0,0,0,0,-0.453701,-0.094571,-9.59955,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ACC_HOLD_NOT_ELAPSED,0
18904,INIT,18904,-0.413,-0.122104,-9.58399,-0.00625843,-0.00892159,0.00292948,302.025,18889788,-0.5782,-0.162806,-9.66659,-0.00745685,0.00426106,0.00306264,302.025,18908788,-0.602142,-0.0646434,-9.61631,0.00559264,0.00905475,-0.00372843,303.712,18901680,-0.385466,-0.0335188,-9.63427,-0.00199737,0.00545948,-0.00679106,299.837,18892103,34.5281,98007.1,33.8644,98013.6,34.5267,98032.8,34.6517,98035.3,0,0,0,0,0,0,-0.463278,-0.180762,-9.79109,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ACC_HOLD_NOT_ELAPSED,0
18920,INIT,18920,-0.464475,-0.101754,-9.68095,0.00279632,0.00306264,-0.00679106,301.837,18905761,-0.486023,-0.120907,-9.60434,-0.0209058,-0.00306264,0.00492685,301.962,18924725,-0.499191,-0.112527,-9.61751,-0.00399474,-0.00545948,0.00972054,303.837,18917583,-0.434548,-0.141258,-9.77313,-0.000266316,-0.000932106,0.000133158,300.087,18908076,34.5281,98007.1,33.8644,98013.6,34.5267,98032.8,34.6517,98035.3,0,0,0,0,0,0,-0.366313,-0.130484,-9.7049,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ACC_HOLD_NOT_ELAPSED,0
18936,INIT,18936,-0.456095,-0.0682347,-9.59117,-0.00253,0.000133158,0.00878843,301.837,18922203,-0.474052,-0.110133,-9.60075,-0.00599211,-0.00905475,-0.0098537,302.025,18941288,-0.519542,-0.143652,-9.60673,-0.00266316,0.0066579,0.000399474,303.775,18933920,-0.506374,-0.161609,-9.6642,0.00332895,-0.000932106,-0.00292948,300.087,18924362,34.5281,98003.6,33.8738,98016.3,34.5361,98030,34.6424,98032.1,0,0,0,0,0,0,-0.454898,-0.1652,-9.71208,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ACC_HOLD_NOT_ELAPSED,0
18952,INIT,18952,-0.51595,-0.15682,-9.5397,0.0041279,-0.00506001,0.00852212,302.087,18938177,-0.4956,-0.181959,-9.62708,-0.000932106,-0.00719053,0.00585895,302.087,18957069,-0.527921,-0.153229,-9.69293,-0.00452737,0.0015979,0.00732369,303.837,18949847,-0.411803,-0.172383,-9.63427,0.00346211,0.00892159,0.000133158,300.025,18940179,34.5281,98003.6,33.8738,98016.3,34.5361,98030,34.6424,98032.1,0,0,0,0,0,0,-0.486023,-0.208296,-9.77433,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ACC_HOLD_NOT_ELAPSED,0
18968,INIT,18968,-0.33878,-0.047884,-9.65103,0.00253,0.00332895,0.00625843,301.775,18954619,-0.445322,-0.15682,-9.55885,0.00346211,0.00639159,0.00186421,302.025,18973632,-0.474052,-0.150835,-9.64145,-0.0115848,0.00732369,-0.00559264,303.712,18966199,-0.366313,-0.0694318,-9.69293,-0.00253,0.00479369,0.00279632,300.087,18956621,34.5281,98003.6,33.8738,98016.3,34.5361,98030,34.6424,98032.1,0,0,0,0,0,0,-0.384269,-0.101754,-9.70131,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ACC_HOLD_NOT_ELAPSED,0
